PostId,TagId,TagName
"49222413","115425","data-science"
"49228252","115425","data-science"
"49237486","115425","data-science"
"49238593","115425","data-science"
"49242457","115425","data-science"
"49242741","115425","data-science"
"49260932","115425","data-science"
"49262248","115425","data-science"
"49263437","115425","data-science"
"49266091","115425","data-science"
"49272370","115425","data-science"
"49273869","115425","data-science"
"49277932","115425","data-science"
"49286171","115425","data-science"
"49300526","115425","data-science"
"49306430","115425","data-science"
"49310721","115425","data-science"
"49326860","115425","data-science"
"49328103","115425","data-science"
"49328229","115425","data-science"
"49328843","115425","data-science"
"49331299","115425","data-science"
"49340040","115425","data-science"
"49341570","115425","data-science"
"49344578","115425","data-science"
"49357582","115425","data-science"
"49370094","115425","data-science"
"49376433","115425","data-science"
"49381339","115425","data-science"
"49404205","115425","data-science"
"49438306","115425","data-science"
"49443865","115425","data-science"
"49449994","115425","data-science"
"49458922","115425","data-science"
"49469416","115425","data-science"
"49471283","115425","data-science"
"49471648","115425","data-science"
"49483156","115425","data-science"
"49498281","115425","data-science"
"49504245","115425","data-science"
"49526981","115425","data-science"
"49534172","115425","data-science"
"49536124","115425","data-science"
"49541501","115425","data-science"
"49556680","115425","data-science"
"49560681","115425","data-science"
"49591128","115425","data-science"
"49595290","115425","data-science"
"49603205","115425","data-science"
"49603937","115425","data-science"
"49604218","115425","data-science"
"49604269","115425","data-science"
"49607163","115425","data-science"
"49628420","115425","data-science"
"49634157","115425","data-science"
"49639338","115425","data-science"
"49642748","115425","data-science"
"49643950","115425","data-science"
"49656386","115425","data-science"
"49661934","115425","data-science"
"49693485","115425","data-science"
"49695188","115425","data-science"
"49709352","115425","data-science"
"49712002","115425","data-science"
"49716968","115425","data-science"
"49734374","115425","data-science"
"49747045","115425","data-science"
"49755230","115425","data-science"
"49758483","115425","data-science"
"49772772","115425","data-science"
"49772870","115425","data-science"
"49776490","115425","data-science"
"49778995","115425","data-science"
"49779141","115425","data-science"
"49788575","115425","data-science"
"49793122","115425","data-science"
"49806833","115425","data-science"
"49807797","115425","data-science"
"49811885","115425","data-science"
"49824944","115425","data-science"
"49833649","115425","data-science"
"49837969","115425","data-science"
"49839032","115425","data-science"
"49841626","115425","data-science"
"49845379","115425","data-science"
"49849910","115425","data-science"
"49853444","115425","data-science"
"49862211","115425","data-science"
"49870879","115425","data-science"
"49872386","115425","data-science"
"49886782","115425","data-science"
"49887961","115425","data-science"
"49888898","115425","data-science"
"49889142","115425","data-science"
"49889922","115425","data-science"
"49898046","115425","data-science"
"49923729","115425","data-science"
"49926182","115425","data-science"
"49935339","115425","data-science"
"49946760","115425","data-science"
"49950741","115425","data-science"
"49961598","115425","data-science"
"49961977","115425","data-science"
"49964685","115425","data-science"
"49969960","115425","data-science"
"49984575","115425","data-science"
"49985533","115425","data-science"
"50004808","115425","data-science"
"50005372","115425","data-science"
"50016709","115425","data-science"
"50018740","115425","data-science"
"50030665","115425","data-science"
"50039968","115425","data-science"
"50040238","115425","data-science"
"50040578","115425","data-science"
"50068155","115425","data-science"
"50069693","115425","data-science"
"50070903","115425","data-science"
"50078161","115425","data-science"
"50085080","115425","data-science"
"50085699","115425","data-science"
"50085833","115425","data-science"
"50086764","115425","data-science"
"50090106","115425","data-science"
"50097524","115425","data-science"
"50098438","115425","data-science"
"50102296","115425","data-science"
"50108073","115425","data-science"
"50110756","115425","data-science"
"50129663","115425","data-science"
"50136628","115425","data-science"
"50142414","115425","data-science"
"50155593","115425","data-science"
"50165998","115425","data-science"
"50173419","115425","data-science"
"50184219","115425","data-science"
"50191134","115425","data-science"
"50203732","115425","data-science"
"50208639","115425","data-science"
"50211534","115425","data-science"
"50219738","115425","data-science"
"50220483","115425","data-science"
"50222049","115425","data-science"
"50229639","115425","data-science"
"50233249","115425","data-science"
"50274564","115425","data-science"
"50278792","115425","data-science"
"50282341","115425","data-science"
"50287283","115425","data-science"
"50288105","115425","data-science"
"50289590","115425","data-science"
"50297142","115425","data-science"
"50298497","115425","data-science"
"50300669","115425","data-science"
"50308988","115425","data-science"
"50312405","115425","data-science"
"50317305","115425","data-science"
"50319317","115425","data-science"
"50328989","115425","data-science"
"50331764","115425","data-science"
"50333667","115425","data-science"
"50385511","115425","data-science"
"50392783","115425","data-science"
"50396918","115425","data-science"
"50406387","115425","data-science"
"50414823","115425","data-science"
"50417519","115425","data-science"
"50419178","115425","data-science"
"50420369","115425","data-science"
"50434160","115425","data-science"
"50436759","115425","data-science"
"50438308","115425","data-science"
"50454098","115425","data-science"
"50457921","115425","data-science"
"50461784","115425","data-science"
"50473381","115425","data-science"
"50495054","115425","data-science"
"50513560","115425","data-science"
"50514182","115425","data-science"
"50517603","115425","data-science"
"50518461","115425","data-science"
"50524857","115425","data-science"
"50525934","115425","data-science"
"50531614","115425","data-science"
"50538563","115425","data-science"
"50539336","115425","data-science"
"50539458","115425","data-science"
"50542635","115425","data-science"
"50551159","115425","data-science"
"50557129","115425","data-science"
"50558047","115425","data-science"
"50595924","115425","data-science"
"50606905","115425","data-science"
"50614761","115425","data-science"
"50621614","115425","data-science"
"50627444","115425","data-science"
"50634919","115425","data-science"
"50636819","115425","data-science"
"50640381","115425","data-science"
"50647450","115425","data-science"
"50649404","115425","data-science"
"50656060","115425","data-science"
"50658576","115425","data-science"
"50664480","115425","data-science"
"50665704","115425","data-science"
"50667735","115425","data-science"
"50679642","115425","data-science"
"50689823","115425","data-science"
"50692239","115425","data-science"
"50693921","115425","data-science"
"50695215","115425","data-science"
"50703183","115425","data-science"
"50706393","115425","data-science"
"50711771","115425","data-science"
"50716469","115425","data-science"
"50730557","115425","data-science"
"50746579","115425","data-science"
"50768511","115425","data-science"
"50773556","115425","data-science"
"50777791","115425","data-science"
"50786331","115425","data-science"
"50791324","115425","data-science"
"50800459","115425","data-science"
"50801299","115425","data-science"
"50804114","115425","data-science"
"50809501","115425","data-science"
"50818131","115425","data-science"
"50818844","115425","data-science"
"50849202","115425","data-science"
"50860429","115425","data-science"
"50872816","115425","data-science"
"50883054","115425","data-science"
"50887219","115425","data-science"
"50891248","115425","data-science"
"50895976","115425","data-science"
"50902590","115425","data-science"
"50910491","115425","data-science"
"50913494","115425","data-science"
"50920159","115425","data-science"
"50955132","115425","data-science"
"50961057","115425","data-science"
"50970858","115425","data-science"
"50974845","115425","data-science"
"50980146","115425","data-science"
"50980594","115425","data-science"
"50981379","115425","data-science"
"50981478","115425","data-science"
"50983080","115425","data-science"
"50987088","115425","data-science"
"50988858","115425","data-science"
"50995455","115425","data-science"
"51010307","115425","data-science"
"51015379","115425","data-science"
"51015583","115425","data-science"
"51018058","115425","data-science"
"51021760","115425","data-science"
"51023806","115425","data-science"
"51024855","115425","data-science"
"51025178","115425","data-science"
"51032338","115425","data-science"
"51032814","115425","data-science"
"51037363","115425","data-science"
"51040660","115425","data-science"
"51047627","115425","data-science"
"51053301","115425","data-science"
"51055302","115425","data-science"
"51063762","115425","data-science"
"51072938","115425","data-science"
"51075532","115425","data-science"
"51077816","115425","data-science"
"51085553","115425","data-science"
"51097608","115425","data-science"
"51117914","115425","data-science"
"51121607","115425","data-science"
"51121951","115425","data-science"
"51123526","115425","data-science"
"51126186","115425","data-science"
"51128396","115425","data-science"
"51136796","115425","data-science"
"51139918","115425","data-science"
"51148326","115425","data-science"
"51152330","115425","data-science"
"51153394","115425","data-science"
"51156337","115425","data-science"
"51158934","115425","data-science"
"51167277","115425","data-science"
"51178425","115425","data-science"
"51197325","115425","data-science"
"51203869","115425","data-science"
"51218488","115425","data-science"
"51218552","115425","data-science"
"51220991","115425","data-science"
"51233617","115425","data-science"
"51237635","115425","data-science"
"51248072","115425","data-science"
"51251845","115425","data-science"
"51253586","115425","data-science"
"51257116","115425","data-science"
"51265625","115425","data-science"
"51279522","115425","data-science"
"51281248","115425","data-science"
"51281254","115425","data-science"
"51287484","115425","data-science"
"51287671","115425","data-science"
"51288942","115425","data-science"
"51289547","115425","data-science"
"51291082","115425","data-science"
"51294349","115425","data-science"
"51294394","115425","data-science"
"51297423","115425","data-science"
"51300143","115425","data-science"
"51300559","115425","data-science"
"51307359","115425","data-science"
"51310636","115425","data-science"
"51314397","115425","data-science"
"51314482","115425","data-science"
"51315402","115425","data-science"
"51315934","115425","data-science"
"51317313","115425","data-science"
"51319976","115425","data-science"
"51321354","115425","data-science"
"51322252","115425","data-science"
"51334517","115425","data-science"
"51336519","115425","data-science"
"51344368","115425","data-science"
"51347398","115425","data-science"
"51369350","115425","data-science"
"51371365","115425","data-science"
"51371837","115425","data-science"
"51372375","115425","data-science"
"51373908","115425","data-science"
"51383895","115425","data-science"
"51406341","115425","data-science"
"51410033","115425","data-science"
"51412473","115425","data-science"
"51417135","115425","data-science"
"51420917","115425","data-science"
"51428056","115425","data-science"
"51428230","115425","data-science"
"51434240","115425","data-science"
"51434919","115425","data-science"
"51439708","115425","data-science"
"51441154","115425","data-science"
"51446822","115425","data-science"
"51449242","115425","data-science"
"51450526","115425","data-science"
"51455186","115425","data-science"
"51464461","115425","data-science"
"51464778","115425","data-science"
"51465282","115425","data-science"
"51469394","115425","data-science"
"51480595","115425","data-science"
"51484284","115425","data-science"
"51485289","115425","data-science"
"51486083","115425","data-science"
"51489776","115425","data-science"
"51494887","115425","data-science"
"51503180","115425","data-science"
"51506560","115425","data-science"
"51509326","115425","data-science"
"51509328","115425","data-science"
"51521351","115425","data-science"
"51522743","115425","data-science"
"51527264","115425","data-science"
"51531381","115425","data-science"
"51544927","115425","data-science"
"51556367","115425","data-science"
"51562581","115425","data-science"
"51566707","115425","data-science"
"51579073","115425","data-science"
"51579761","115425","data-science"
"51587062","115425","data-science"
"51591113","115425","data-science"
"51593843","115425","data-science"
"51597842","115425","data-science"
"51600006","115425","data-science"
"51601122","115425","data-science"
"51602386","115425","data-science"
"51610450","115425","data-science"
"51611146","115425","data-science"
"51614756","115425","data-science"
"51620042","115425","data-science"
"51622452","115425","data-science"
"51630008","115425","data-science"
"51630106","115425","data-science"
"51634774","115425","data-science"
"51638837","115425","data-science"
"51639970","115425","data-science"
"51649800","115425","data-science"
"51652175","115425","data-science"
"51671532","115425","data-science"
"51677679","115425","data-science"
"51678650","115425","data-science"
"51686489","115425","data-science"
"51703860","115425","data-science"
"51717995","115425","data-science"
"51719719","115425","data-science"
"51738546","115425","data-science"
"51748131","115425","data-science"
"51754740","115425","data-science"
"51762514","115425","data-science"
"51772333","115425","data-science"
"51780630","115425","data-science"
"51789543","115425","data-science"
"51796280","115425","data-science"
"51802573","115425","data-science"
"51806567","115425","data-science"
"51808236","115425","data-science"
"51808951","115425","data-science"
"51815032","115425","data-science"
"51815699","115425","data-science"
"51820096","115425","data-science"
"51824963","115425","data-science"
"51831618","115425","data-science"
"51834364","115425","data-science"
"51836358","115425","data-science"
"51866182","115425","data-science"
"51877919","115425","data-science"
"51888961","115425","data-science"
"51890489","115425","data-science"
"51895089","115425","data-science"
"51901101","115425","data-science"
"51904818","115425","data-science"
"51905819","115425","data-science"
"51909192","115425","data-science"
"51920648","115425","data-science"
"51923902","115425","data-science"
"51931804","115425","data-science"
"51936644","115425","data-science"
"51959352","115425","data-science"
"51960582","115425","data-science"
"51969537","115425","data-science"
"51974324","115425","data-science"
"51976045","115425","data-science"
"51982778","115425","data-science"
"51985096","115425","data-science"
"51988030","115425","data-science"
"51991164","115425","data-science"
"52000600","115425","data-science"
"52002320","115425","data-science"
"52020964","115425","data-science"
"52020994","115425","data-science"
"52022385","115425","data-science"
"52023938","115425","data-science"
"52031955","115425","data-science"
"52032772","115425","data-science"
"52042298","115425","data-science"
"52067659","115425","data-science"
"52068624","115425","data-science"
"52069821","115425","data-science"
"52077025","115425","data-science"
"52077487","115425","data-science"
"52095862","115425","data-science"
"52096656","115425","data-science"
"52109539","115425","data-science"
"52118454","115425","data-science"
"52128445","115425","data-science"
"52132331","115425","data-science"
"52134353","115425","data-science"
"52136520","115425","data-science"
"52138171","115425","data-science"
"52142521","115425","data-science"
"52150245","115425","data-science"
"52157299","115425","data-science"
"52172448","115425","data-science"
"52173203","115425","data-science"
"52173968","115425","data-science"
"52183252","115425","data-science"
"52188561","115425","data-science"
"52189037","115425","data-science"
"52189532","115425","data-science"
"52217601","115425","data-science"
"52227048","115425","data-science"
"52232748","115425","data-science"
"52242000","115425","data-science"
"52244867","115425","data-science"
"52251104","115425","data-science"
"52253787","115425","data-science"
"52269725","115425","data-science"
"52280195","115425","data-science"
"52289942","115425","data-science"
"52316683","115425","data-science"
"52321742","115425","data-science"
"52322364","115425","data-science"
"52325892","115425","data-science"
"52336802","115425","data-science"
"52349625","115425","data-science"
"52355080","115425","data-science"
"52355170","115425","data-science"
"52362750","115425","data-science"
"52386560","115425","data-science"
"52388933","115425","data-science"
"52389676","115425","data-science"
"52391871","115425","data-science"
"52394250","115425","data-science"
"52401225","115425","data-science"
"52415351","115425","data-science"
"52419967","115425","data-science"
"52423697","115425","data-science"
"52426408","115425","data-science"
"52433952","115425","data-science"
"52434784","115425","data-science"
"52447807","115425","data-science"
"52468383","115425","data-science"
"52472757","115425","data-science"
"52473547","115425","data-science"
"52486088","115425","data-science"
"52487832","115425","data-science"
"52489702","115425","data-science"
"52499788","115425","data-science"
"52504556","115425","data-science"
"52510531","115425","data-science"
"52511300","115425","data-science"
"52511944","115425","data-science"
"52519326","115425","data-science"
"52526054","115425","data-science"
"52539910","115425","data-science"
"52539986","115425","data-science"
"52540053","115425","data-science"
"52547787","115425","data-science"
"52555270","115425","data-science"
"52573224","115425","data-science"
"52582459","115425","data-science"
"52587563","115425","data-science"
"52587924","115425","data-science"
"52588931","115425","data-science"
"52590331","115425","data-science"
"52592761","115425","data-science"
"52596553","115425","data-science"
"52596724","115425","data-science"
"52604956","115425","data-science"
"52605515","115425","data-science"
"52610332","115425","data-science"
"52625307","115425","data-science"
"52631965","115425","data-science"
"52636683","115425","data-science"
"52637954","115425","data-science"
"52642940","115425","data-science"
"52651808","115425","data-science"
"52653095","115425","data-science"
"52658139","115425","data-science"
"52663996","115425","data-science"
"52666760","115425","data-science"
"52672171","115425","data-science"
"52675993","115425","data-science"
"52676368","115425","data-science"
"52680331","115425","data-science"
"52684613","115425","data-science"
"52686965","115425","data-science"
"52687148","115425","data-science"
"52687493","115425","data-science"
"52696304","115425","data-science"
"52704126","115425","data-science"
"52706960","115425","data-science"
"52711973","115425","data-science"
"52742319","115425","data-science"
"52742812","115425","data-science"
"52747672","115425","data-science"
"52757928","115425","data-science"
"52765186","115425","data-science"
"52772655","115425","data-science"
"52773921","115425","data-science"
"52774385","115425","data-science"
"52775971","115425","data-science"
"52799511","115425","data-science"
"52804418","115425","data-science"
"52805573","115425","data-science"
"52808839","115425","data-science"
"52819792","115425","data-science"
"52819923","115425","data-science"
"52832579","115425","data-science"
"52839103","115425","data-science"
"52841209","115425","data-science"
"52846604","115425","data-science"
"52853677","115425","data-science"
"52854011","115425","data-science"
"52861729","115425","data-science"
"52866763","115425","data-science"
"52889647","115425","data-science"
"52895284","115425","data-science"
"52895624","115425","data-science"
"52898292","115425","data-science"
"52908885","115425","data-science"
"52915271","115425","data-science"
"52923348","115425","data-science"
"52924102","115425","data-science"
"52931846","115425","data-science"
"52931971","115425","data-science"
"52934841","115425","data-science"
"52935450","115425","data-science"
"52940218","115425","data-science"
"52946258","115425","data-science"
"52961851","115425","data-science"
"52965687","115425","data-science"
"52968589","115425","data-science"
"52973276","115425","data-science"
"52973653","115425","data-science"
"52976989","115425","data-science"
"52997170","115425","data-science"
"52998654","115425","data-science"
"53001426","115425","data-science"
"53003801","115425","data-science"
"53004643","115425","data-science"
"53009437","115425","data-science"
"53012062","115425","data-science"
"53014069","115425","data-science"
"53025892","115425","data-science"
"53029084","115425","data-science"
"53029208","115425","data-science"
"53040749","115425","data-science"
"53041098","115425","data-science"
"53047279","115425","data-science"
"53052544","115425","data-science"
"53055247","115425","data-science"
"53055457","115425","data-science"
"53060890","115425","data-science"
"53062219","115425","data-science"
"53062585","115425","data-science"
"53063473","115425","data-science"
"53065104","115425","data-science"
"53065222","115425","data-science"
"53074284","115425","data-science"
"53075994","115425","data-science"
"53082928","115425","data-science"
"53085834","115425","data-science"
"53088384","115425","data-science"
"53095475","115425","data-science"
"53101625","115425","data-science"
"53111788","115425","data-science"
"53116963","115425","data-science"
"53121287","115425","data-science"
"53126394","115425","data-science"
"53126869","115425","data-science"
"53127376","115425","data-science"
"53129100","115425","data-science"
"53131601","115425","data-science"
"53138209","115425","data-science"
"53139365","115425","data-science"
"53139784","115425","data-science"
"53140491","115425","data-science"
"53141505","115425","data-science"
"53150235","115425","data-science"
"53152754","115425","data-science"
"53158473","115425","data-science"
"53161341","115425","data-science"
"53165996","115425","data-science"
"53167977","115425","data-science"
"53171045","115425","data-science"
"53173654","115425","data-science"
"53177147","115425","data-science"
"53179966","115425","data-science"
"53183341","115425","data-science"
"53193578","115425","data-science"
"53196918","115425","data-science"
"53197136","115425","data-science"
"53198746","115425","data-science"
"53199786","115425","data-science"
"53210423","115425","data-science"
"53215995","115425","data-science"
"53223065","115425","data-science"
"53227164","115425","data-science"
"53234149","115425","data-science"
"53242375","115425","data-science"
"53243492","115425","data-science"
"53245367","115425","data-science"
"53252208","115425","data-science"
"53253857","115425","data-science"
"53257761","115425","data-science"
"53260050","115425","data-science"
"53263389","115425","data-science"
"53264809","115425","data-science"
"53270357","115425","data-science"
"53271317","115425","data-science"
"53274249","115425","data-science"
"53275420","115425","data-science"
"53277685","115425","data-science"
"53290909","115425","data-science"
"53291963","115425","data-science"
"53298995","115425","data-science"
"53299591","115425","data-science"
"53304360","115425","data-science"
"53310547","115425","data-science"
"53312933","115425","data-science"
"53322995","115425","data-science"
"53327901","115425","data-science"
"53329076","115425","data-science"
"53330407","115425","data-science"
"53330892","115425","data-science"
"53331973","115425","data-science"
"53333749","115425","data-science"
"53339251","115425","data-science"
"53339817","115425","data-science"
"53341706","115425","data-science"
"53355724","115425","data-science"
"53358296","115425","data-science"
"53358306","115425","data-science"
"53359248","115425","data-science"
"53362971","115425","data-science"
"53363186","115425","data-science"
"53365464","115425","data-science"
"53370091","115425","data-science"
"53370334","115425","data-science"
"53373446","115425","data-science"
"53375496","115425","data-science"
"53376915","115425","data-science"
"53377797","115425","data-science"
"53379631","115425","data-science"
"53386063","115425","data-science"
"53405502","115425","data-science"
"53409898","115425","data-science"
"53411462","115425","data-science"
"53413833","115425","data-science"
"53419767","115425","data-science"
"53422077","115425","data-science"
"53425975","115425","data-science"
"53429428","115425","data-science"
"53431481","115425","data-science"
"53431627","115425","data-science"
"53435655","115425","data-science"
"53436301","115425","data-science"
"53437065","115425","data-science"
"53440044","115425","data-science"
"53440210","115425","data-science"
"53442098","115425","data-science"
"53450989","115425","data-science"
"53451453","115425","data-science"
"53459190","115425","data-science"
"53463316","115425","data-science"
"53464899","115425","data-science"
"53468134","115425","data-science"
"53468720","115425","data-science"
"53471802","115425","data-science"
"53471874","115425","data-science"
"53472201","115425","data-science"
"53496683","115425","data-science"
"53501067","115425","data-science"
"53503638","115425","data-science"
"53504745","115425","data-science"
"53508954","115425","data-science"
"53509100","115425","data-science"
"53517313","115425","data-science"
"53531355","115425","data-science"
"53532020","115425","data-science"
"53534631","115425","data-science"
"53542871","115425","data-science"
"53543369","115425","data-science"
"53545173","115425","data-science"
"53549330","115425","data-science"
"53550103","115425","data-science"
"53550800","115425","data-science"
"53551376","115425","data-science"
"53552999","115425","data-science"
"53553485","115425","data-science"
"53556092","115425","data-science"
"53556374","115425","data-science"
"53568446","115425","data-science"
"53572726","115425","data-science"
"53573308","115425","data-science"
"53576942","115425","data-science"
"53579843","115425","data-science"
"53586028","115425","data-science"
"53596499","115425","data-science"
"53601741","115425","data-science"
"53603252","115425","data-science"
"53603670","115425","data-science"
"53605586","115425","data-science"
"53605955","115425","data-science"
"53617786","115425","data-science"
"53619364","115425","data-science"
"53619618","115425","data-science"
"53624799","115425","data-science"
"53624858","115425","data-science"
"53624940","115425","data-science"
"53626267","115425","data-science"
"53627375","115425","data-science"
"53632194","115425","data-science"
"53632407","115425","data-science"
"53632613","115425","data-science"
"53634718","115425","data-science"
"53634882","115425","data-science"
"53638231","115425","data-science"
"53638825","115425","data-science"
"53658526","115425","data-science"
"53669164","115425","data-science"
"53670492","115425","data-science"
"53670756","115425","data-science"
"53674452","115425","data-science"
"53675516","115425","data-science"
"53678741","115425","data-science"
"53679713","115425","data-science"
"53681341","115425","data-science"
"53681798","115425","data-science"
"53688406","115425","data-science"
"53689872","115425","data-science"
"53690379","115425","data-science"
"53698384","115425","data-science"
"53713031","115425","data-science"
"53718881","115425","data-science"
"53720635","115425","data-science"
"53729796","115425","data-science"
"53736664","115425","data-science"
"53736717","115425","data-science"
"53737431","115425","data-science"
"53740507","115425","data-science"
"53743755","115425","data-science"
"53745271","115425","data-science"
"53748314","115425","data-science"
"53755974","115425","data-science"
"53772249","115425","data-science"
"53778196","115425","data-science"
"53789864","115425","data-science"
"53803388","115425","data-science"
"53804062","115425","data-science"
"53806892","115425","data-science"
"53815677","115425","data-science"
"53817169","115425","data-science"
"53824701","115425","data-science"
"53824708","115425","data-science"
"53836882","115425","data-science"
"53837545","115425","data-science"
"53840247","115425","data-science"
"53842868","115425","data-science"
"53843485","115425","data-science"
"53843862","115425","data-science"
"53845265","115425","data-science"
"53852714","115425","data-science"
"53853614","115425","data-science"
"53855493","115425","data-science"
"53856748","115425","data-science"
"53869727","115425","data-science"
"53872238","115425","data-science"
"53875057","115425","data-science"
"53876946","115425","data-science"
"53880421","115425","data-science"
"53889657","115425","data-science"
"53890235","115425","data-science"
"53892336","115425","data-science"
"53899752","115425","data-science"
"53902079","115425","data-science"
"53902163","115425","data-science"
"53903553","115425","data-science"
"53908105","115425","data-science"
"53910287","115425","data-science"
"53932689","115425","data-science"
"53932792","115425","data-science"
"53936263","115425","data-science"
"53939129","115425","data-science"
"53940258","115425","data-science"
"53941807","115425","data-science"
"53946028","115425","data-science"
"53955943","115425","data-science"
"53956449","115425","data-science"
"53958612","115425","data-science"
"53960420","115425","data-science"
"53967496","115425","data-science"
"53967985","115425","data-science"
"53968639","115425","data-science"
"53971550","115425","data-science"
"53974975","115425","data-science"
"53991112","115425","data-science"
"53991999","115425","data-science"
"53998962","115425","data-science"
"54004029","115425","data-science"
"54008113","115425","data-science"
"54015450","115425","data-science"
"54020575","115425","data-science"
"54029178","115425","data-science"
"54031661","115425","data-science"
"54043586","115425","data-science"
"54045988","115425","data-science"
"54057972","115425","data-science"
"54062514","115425","data-science"
"54063674","115425","data-science"
"54068005","115425","data-science"
"54075233","115425","data-science"
"54079091","115425","data-science"
"54079474","115425","data-science"
"54080473","115425","data-science"
"54092706","115425","data-science"
"54093757","115425","data-science"
"54110888","115425","data-science"
"54124905","115425","data-science"
"54126535","115425","data-science"
"54128845","115425","data-science"
"54144880","115425","data-science"
"54150377","115425","data-science"
"54161666","115425","data-science"
"54163661","115425","data-science"
"54163711","115425","data-science"
"54164879","115425","data-science"
"54169734","115425","data-science"
"54175130","115425","data-science"
"54182351","115425","data-science"
"54182942","115425","data-science"
"54184238","115425","data-science"
"54185245","115425","data-science"
"54188257","115425","data-science"
"54193032","115425","data-science"
"54195528","115425","data-science"
"54198662","115425","data-science"
"54204793","115425","data-science"
"54213722","115425","data-science"
"54220518","115425","data-science"
"54221172","115425","data-science"
"54223685","115425","data-science"
"54226295","115425","data-science"
"54231277","115425","data-science"
"54232538","115425","data-science"
"54237988","115425","data-science"
"54260757","115425","data-science"
"54261913","115425","data-science"
"54263218","115425","data-science"
"54264452","115425","data-science"
"54265717","115425","data-science"
"54267208","115425","data-science"
"54267745","115425","data-science"
"54269849","115425","data-science"
"54275014","115425","data-science"
"54277791","115425","data-science"
"54278406","115425","data-science"
"54278581","115425","data-science"
"54280262","115425","data-science"
"54288570","115425","data-science"
"54292672","115425","data-science"
"54295654","115425","data-science"
"54310412","115425","data-science"
"54313620","115425","data-science"
"54316934","115425","data-science"
"54317381","115425","data-science"
"54320791","115425","data-science"
"54321432","115425","data-science"
"54335495","115425","data-science"
"54342138","115425","data-science"
"54342353","115425","data-science"
"54343945","115425","data-science"
"54346322","115425","data-science"
"54354524","115425","data-science"
"54357725","115425","data-science"
"54359963","115425","data-science"
"54362545","115425","data-science"
"54372853","115425","data-science"
"54377791","115425","data-science"
"54378479","115425","data-science"
"54383202","115425","data-science"
"54384189","115425","data-science"
"54384267","115425","data-science"
"54385109","115425","data-science"
"54387064","115425","data-science"
"54389128","115425","data-science"
"54389159","115425","data-science"
"54390383","115425","data-science"
"54393571","115425","data-science"
"54394144","115425","data-science"
"54402877","115425","data-science"
"54411144","115425","data-science"
"54437243","115425","data-science"
"54446886","115425","data-science"
"54446892","115425","data-science"
"54447706","115425","data-science"
"54461315","115425","data-science"
"54461618","115425","data-science"
"54466116","115425","data-science"
"54469439","115425","data-science"
"54470680","115425","data-science"
"54472174","115425","data-science"
"54472944","115425","data-science"
"54474048","115425","data-science"
"54475295","115425","data-science"
"54476162","115425","data-science"
"54478702","115425","data-science"
"54482176","115425","data-science"
"54500317","115425","data-science"
"54505443","115425","data-science"
"54506354","115425","data-science"
"54507269","115425","data-science"
"54514648","115425","data-science"
"54517409","115425","data-science"
"54519583","115425","data-science"
"54519913","115425","data-science"
"54525095","115425","data-science"
"54527327","115425","data-science"
"54527806","115425","data-science"
"54533483","115425","data-science"
"54551054","115425","data-science"
"54555503","115425","data-science"
"54557386","115425","data-science"
"54563046","115425","data-science"
"54570626","115425","data-science"
"54578381","115425","data-science"
"54579390","115425","data-science"
"54580084","115425","data-science"
"54584393","115425","data-science"
"54590268","115425","data-science"
"54600186","115425","data-science"
"54606239","115425","data-science"
"54610294","115425","data-science"
"54611493","115425","data-science"
"54613992","115425","data-science"
"54615195","115425","data-science"
"54615768","115425","data-science"
"54622268","115425","data-science"
"54625245","115425","data-science"
"54628954","115425","data-science"
"54633856","115425","data-science"
"54635333","115425","data-science"
"54637487","115425","data-science"
"54639490","115425","data-science"
"54644698","115425","data-science"
"54644754","115425","data-science"
"54646473","115425","data-science"
"54646913","115425","data-science"
"54647595","115425","data-science"
"54647732","115425","data-science"
"54660376","115425","data-science"
"54676006","115425","data-science"
"54681433","115425","data-science"
"54685012","115425","data-science"
"54697083","115425","data-science"
"54701986","115425","data-science"
"54702347","115425","data-science"
"54707155","115425","data-science"
"54707202","115425","data-science"
"54713553","115425","data-science"
"54720799","115425","data-science"
"54731674","115425","data-science"
"54735973","115425","data-science"
"54741074","115425","data-science"
"54744421","115425","data-science"
"54750747","115425","data-science"
"54754438","115425","data-science"
"54755444","115425","data-science"
"54762427","115425","data-science"
"54762690","115425","data-science"
"54767195","115425","data-science"
"54775544","115425","data-science"
"54778634","115425","data-science"
"54784197","115425","data-science"
"54789050","115425","data-science"
"54790117","115425","data-science"
"54792978","115425","data-science"
"54793729","115425","data-science"
"54796340","115425","data-science"
"54797225","115425","data-science"
"54800360","115425","data-science"
"54803075","115425","data-science"
"54805749","115425","data-science"
"54807902","115425","data-science"
"54812176","115425","data-science"
"54819017","115425","data-science"
"54822884","115425","data-science"
"54824979","115425","data-science"
"54832021","115425","data-science"
"54832249","115425","data-science"
"54833334","115425","data-science"
"54837904","115425","data-science"
"54838339","115425","data-science"
"54838962","115425","data-science"
"54839236","115425","data-science"
"54839391","115425","data-science"
"54841506","115425","data-science"
"54841722","115425","data-science"
"54844093","115425","data-science"
"54846725","115425","data-science"
"54866766","115425","data-science"
"54866933","115425","data-science"
"54873257","115425","data-science"
"54873721","115425","data-science"
"54875406","115425","data-science"
"54875466","115425","data-science"
"54882995","115425","data-science"
"54891963","115425","data-science"
"54892316","115425","data-science"
"54899738","115425","data-science"
"54900461","115425","data-science"
"54903836","115425","data-science"
"54904680","115425","data-science"
